EOCNUJUBLSTXRZVZRUGO,0.8,5.7,2.2,3.0,0.6,6.2,2.9,9.4,7.8,7.3,1.0,2.9,6.9,9.2,8.8
WESAKWSYXYRLYKZSHNSQ,7.1,7.7,5.6,1.2,8.8,4.7,9.0,8.4,7.0,0.0,9.9,8.9,1.5,4.9,9.8
PACYETZYWPNXYZPXSWPA,5.0,5.4,1.0,7.5,1.4,1.3,4.2,4.8,8.0,8.5,10.0,7.2,0.9,0.6,8.6
CQVJUUDQJDZYTYKKGLXS,6.6,1.1,3.2,3.0,8.8,9.6,2.0,5.4,8.6,4.8,3.2,7.6,0.8,2.1,4.6
VDHUTAXPDFRILDWREVYD,5.9,0.2,1.3,4.0,9.3,3.4,3.5,0.9,2.4,6.9,2.4,4.7,5.0,0.9,3.3
RGGZRQPARTUJAYHDUTDV,7.9,6.9,7.8,2.8,9.8,5.6,9.9,3.6,1.3,5.5,0.6,7.2,4.6,8.8,9.0
XTNPGSDMADWNJZFWGOOP,1.1,2.3,3.5,2.3,9.1,3.9,0.8,3.9,0.5,5.1,5.2,5.5,4.7,5.8,1.7
HQVBTDEUTDZKMHEDMRRO,4.9,3.9,5.3,8.7,9.4,4.4,4.8,8.8,3.7,0.3,5.5,7.8,7.9,4.0,4.7
THKMWKADBDASNJKZCGQD,4.5,5.0,6.2,5.9,1.1,6.3,1.8,1.2,3.9,1.1,3.3,7.3,9.7,0.5,5.7
ACXAJFISEGUWZJYITOWR,0.5,0.8,2.6,9.6,6.9,9.5,1.3,7.0,0.3,2.8,4.6,6.0,4.8,1.8,6.1
YBJUURLNAKANEQQUMCDO,2.5,5.2,6.4,2.4,0.5,2.1,0.3,6.7,0.6,4.1,2.0,9.1,6.7,6.2,9.8
BUINIHRARNKKWIBXTHXE,3.4,2.7,6.8,2.0,4.2,0.5,5.7,6.7,9.3,2.7,9.8,5.3,6.0,3.6,5.7
JWYFTLEVWAPGLCYKQJNB,6.0,3.8,7.6,4.4,9.5,3.2,6.8,8.8,3.6,4.3,1.1,7.6,7.2,9.7,1.8
DSVFJEEWZXFQZWCIKQJV,7.0,0.4,7.8,0.9,5.2,1.6,0.3,7.4,6.4,10.0,9.3,2.1,9.8,4.8,4.8
BPUJJHGPCEOUQIYEDVVH,5.3,8.1,3.1,2.3,0.8,5.1,5.3,0.4,7.0,7.6,0.2,2.7,7.4,0.7,7.7
NBDPIVPKWAGYQSQIGESV,0.6,6.2,5.5,9.1,7.4,8.8,10.0,7.5,5.0,1.5,3.7,7.6,6.7,7.4,2.2
BZXTHRQRQUVJSLEPAOTG,7.3,9.2,3.4,3.5,9.0,5.6,2.5,0.8,1.9,2.8,9.4,4.3,3.1,1.3,6.0
LUGJJSINNWRPJJNVFSCL,4.0,0.0,7.5,3.6,2.8,6.2,3.0,0.9,8.8,0.4,6.8,1.2,9.0,2.3,8.9
CXHCQADEMNBXRDQVZRDO,7.5,1.2,6.5,5.8,3.7,1.1,7.5,4.8,2.8,6.4,0.9,5.3,2.7,1.5,6.3
ATFTOODEEXZYTFJIELPH,8.9,5.5,6.0,8.0,4.1,5.1,4.2,4.2,5.0,8.8,8.8,4.8,4.0,4.2,9.3
VUJTLYRSNFZTFSFXRMCE,1.4,7.8,9.8,1.7,5.9,6.6,1.5,2.7,7.2,4.0,7.3,0.2,5.4,2.5,9.0
CWAEOQZQHLEDYVXRHVEG,2.9,9.0,5.8,3.8,0.9,3.8,1.6,6.5,3.5,0.3,2.3,9.1,0.0,4.1,5.9
YPZDMMZATUOJKKEWSQEW,6.5,9.8,6.9,8.1,9.9,2.5,0.4,6.1,0.1,3.6,4.6,5.7,5.7,6.8,2.0
GNZPBYCEXHBWTYMFXGKV,2.6,6.8,0.5,2.0,1.8,4.0,8.1,4.8,3.5,9.1,9.5,3.4,6.2,8.8,2.8
ECRNWCURTDLYOLQXZOBU,3.0,5.5,2.2,7.1,2.4,9.3,7.4,5.9,5.6,0.1,3.6,0.7,5.9,3.4,9.3
FJHLBGNVDLXXWPMPGAOX,9.8,4.6,5.4,4.6,0.7,3.9,8.5,4.5,0.2,8.6,5.9,0.2,4.9,7.8,5.5
BRITNLGYMSMJJPRIICFM,9.0,1.4,5.1,8.8,5.2,4.2,1.0,3.2,2.7,3.8,5.7,5.9,5.5,1.4,0.3
IRWDAPGNFMFJERJEXOWW,6.9,7.1,7.5,3.8,8.3,8.5,5.3,9.7,7.3,6.0,8.0,8.8,7.0,3.6,8.4
PJBHSPGHLYEGVYDVTKIV,0.1,5.8,9.4,6.6,5.9,5.0,0.1,6.5,9.3,6.7,4.3,4.9,9.3,0.2,4.1
XZKSDWDXVSLUUTZSCWDV,2.6,5.1,7.3,2.2,0.5,1.9,9.4,9.0,9.8,3.4,3.5,7.4,4.2,8.2,4.5
HQMZYXYGIUZOJGWFEZKZ,0.5,5.8,4.3,8.7,7.5,5.4,4.4,5.6,9.6,3.4,7.3,3.6,9.0,8.3,0.8
UHOWQWYLBBXJEPKBUGJA,2.5,4.9,8.2,8.7,1.0,3.4,8.0,3.5,10.0,7.7,5.1,8.6,5.7,9.8,2.1
VNYRJQWDKZLVHLPWCTRP,4.2,0.5,1.1,9.3,7.1,4.0,6.2,0.4,5.4,8.2,1.6,0.4,4.5,8.5,9.4
YFMTPBJDVBJWXBAMKIID,4.2,8.9,6.2,7.1,5.5,0.7,7.8,1.5,7.0,8.1,5.8,3.8,8.5,7.5,2.3
TFLEHBAUOSZJCJDWQYRR,7.1,7.4,8.3,9.9,0.6,7.1,1.4,0.4,9.5,6.2,2.9,9.2,7.5,2.5,1.0
DFMCDQVWLQQNGFMTZBCV,7.8,4.6,3.5,4.3,7.8,3.7,3.8,2.9,6.1,5.5,6.2,1.5,5.0,8.1,7.1
NEHVGLZRSKAKDKNBAZND,7.9,5.2,7.2,3.0,5.5,5.6,7.5,0.0,2.9,1.9,7.9,0.3,5.9,5.3,6.5
FOEVTIXVMNPFXQJGIKMA,9.9,8.0,9.4,9.7,4.2,5.0,1.9,8.9,4.6,8.4,7.5,9.3,2.3,7.0,1.5
ASZPTACZCJMWTQMJOKOM,7.2,7.3,2.4,2.4,4.1,1.4,3.7,6.5,2.7,3.2,6.0,8.2,9.2,5.1,4.8
YRBHYRUWRBSADEOABASX,1.7,2.4,2.5,7.4,6.0,0.8,0.8,5.2,5.5,5.6,7.6,2.8,7.4,4.2,4.7
VMPQQBTOIDNNJRZGFEZN,3.7,7.8,1.4,2.9,6.5,9.7,3.7,7.2,1.4,7.9,3.7,0.8,3.2,7.4,5.0
DDLNJMNYCGMLFVMXXEKP,0.9,8.2,1.7,0.9,0.2,5.7,5.6,5.7,9.9,0.0,4.6,3.5,2.7,3.7,2.9
JCLWOAVKZDYTVITUIYRR,0.9,6.5,0.9,2.6,9.0,7.5,8.6,6.8,2.2,8.5,5.2,8.1,9.5,8.4,6.0
ZEYWTVSHVKGLTHRUUXTC,3.7,0.2,4.1,4.1,1.4,3.9,3.9,3.3,7.2,6.6,9.3,5.3,4.9,6.6,3.2
SZNTXKSDSNSMKVETBAOM,4.6,2.9,2.5,6.4,1.9,6.5,2.5,6.4,3.5,5.6,1.1,6.0,4.9,6.0,2.8
SGDYOWQTTETUZHXULGNL,2.3,6.6,4.1,3.2,3.0,10.0,6.2,1.8,4.9,7.5,8.1,6.5,5.8,8.5,6.2
KOAWOSNSQDGAXZWUWZLE,5.6,6.4,5.8,0.4,0.2,1.2,0.8,4.6,1.5,0.9,4.0,3.7,9.8,6.8,8.2
URDLGDZCFJSFDTMOPSYD,1.7,8.9,4.9,3.9,9.7,6.1,6.5,6.7,0.8,5.6,4.9,3.5,1.8,9.1,5.8
GYIZLHCWWGKAQRPXUEMA,2.6,0.2,7.5,5.7,3.8,1.9,7.5,7.9,4.7,4.6,4.7,0.0,8.0,2.1,8.0
AQPIPSDQHQPISMZCXBVN,2.9,1.4,6.6,5.8,3.9,8.6,8.7,6.8,2.2,5.8,9.0,7.5,8.9,5.4,4.4
VXLZBTETAWFEJCFSUUPR,3.6,5.3,2.5,1.3,3.0,3.9,2.6,7.9,1.3,9.8,2.5,5.2,1.5,3.4,4.1
DLCOGCFCDCAGQQWPREYM,7.9,1.1,5.0,2.0,9.9,4.9,3.5,7.0,1.2,6.0,0.9,0.4,9.3,5.0,5.4
PSWKKCGFEEJMXPSABTPV,3.6,4.1,2.8,5.4,9.6,3.1,3.4,3.4,2.0,2.7,9.8,2.6,7.3,0.7,6.9
MWTNCADKDGALFGGKRTOO,3.5,7.0,9.8,6.5,8.9,6.0,0.9,8.1,7.1,0.6,8.9,7.8,7.6,1.3,1.7
UZEFQILOSDRUAZQILCXY,3.0,2.7,0.9,2.1,5.5,7.5,7.1,2.5,6.7,8.7,1.4,4.6,5.2,0.3,3.4
DAYFZJEUYGFHSNSOIVTT,3.5,0.3,9.7,5.3,3.3,8.6,9.1,4.5,0.7,4.6,1.6,2.1,5.7,3.7,3.6
TCCKSEGHCPXHSBMBGZFN,7.2,9.5,5.9,4.7,6.2,2.9,7.4,4.5,1.3,3.9,0.8,6.3,9.7,0.6,3.4
QXVFNIPQKGVJENVQYYCN,5.8,9.5,2.9,0.5,8.5,7.2,1.6,2.7,2.8,9.7,8.8,5.7,5.3,1.2,0.8
NWAFVPFZOGGSCKSHBGZD,3.2,0.4,5.6,2.9,2.6,7.4,3.0,1.3,3.5,1.5,2.3,4.2,1.6,2.2,7.2
AXRTAHLVAKAOEXWFPTDW,7.7,6.9,2.8,0.1,2.5,6.5,8.0,5.7,4.4,8.5,5.1,8.0,3.1,2.9,4.8
KKZAQVRWNOKBEVFRYECJ,6.8,4.6,7.8,6.4,0.3,3.8,4.6,4.4,8.6,9.5,3.8,9.2,8.6,3.9,4.2
BVNKCXRBDKUQSGGVGFTU,6.8,9.2,1.0,3.5,3.5,1.0,2.5,2.0,2.5,3.2,4.4,1.1,8.7,2.3,4.3
XYTMWMCHOUBTMZZLPIVQ,6.7,0.6,2.0,5.7,5.3,6.0,0.2,3.6,3.4,5.8,6.4,8.3,7.6,5.5,6.0
CXZTXHKFACFHEEHBYHCN,0.2,1.4,8.8,9.7,8.6,1.4,5.6,7.3,5.8,1.4,8.0,2.9,2.6,9.3,3.2
RKYGWOWBPFEIGUARREZV,6.0,9.2,0.4,8.3,6.5,6.0,5.9,2.9,6.2,4.7,0.5,2.9,5.5,1.0,8.5
UWOCXSXSPCEUJBPNQVFT,3.5,2.0,2.4,2.8,5.2,3.2,9.8,4.4,6.8,4.8,5.4,5.8,0.9,8.1,5.2
YTJQXQARFFVXDKFHDDUA,0.7,1.4,1.1,5.6,9.9,2.7,9.6,1.9,0.7,5.1,9.9,2.7,3.6,2.3,3.6
SFNRFLOOIRSXVLAZEBRH,0.2,7.7,8.2,3.9,3.2,3.8,0.7,7.8,5.0,6.7,1.9,1.4,2.3,0.3,6.6
ZNWKZHIXOYDVMFFQKWFS,0.3,5.1,9.7,2.2,7.8,1.6,3.9,5.1,9.2,8.0,6.4,0.8,0.5,0.3,2.1
FOUDFHCUZSRWGQUQWJYZ,3.9,4.5,1.9,7.5,3.5,3.6,1.2,6.3,1.9,1.7,3.3,7.2,6.0,9.3,4.0
ILJHGVGTFJZWMOCULBXK,3.5,4.1,4.9,1.2,5.9,3.6,6.8,3.2,1.6,0.5,8.1,6.6,7.0,1.2,2.3
QDKMGAHWGLZDFLESEHBA,8.9,4.0,9.1,4.3,8.1,4.8,9.5,8.9,4.3,5.1,1.2,0.0,0.1,7.1,7.1
ANLBGEDXHJTOBIIDUZHL,1.4,4.1,7.5,1.5,6.6,0.6,3.4,0.1,7.0,4.3,5.0,7.5,5.6,1.9,7.4
CGTHYNYQTFFQTRAIRRVR,4.0,3.9,6.9,5.8,6.3,0.1,2.9,3.5,9.4,0.5,1.4,8.2,1.6,8.3,7.8
RLBKRIFNEWXURZTZWJFA,3.7,4.2,6.8,9.4,8.2,4.4,7.6,2.2,1.0,8.3,5.0,3.1,4.7,4.9,1.0
ZNRXRDXDOCHOKVGPYSWO,3.7,2.3,1.6,0.2,4.9,4.1,1.8,6.8,2.1,8.6,3.3,5.4,1.6,8.1,3.3
CHXVQYBGUCBADYLDQLNI,2.7,3.5,1.7,8.2,0.2,1.1,3.1,4.2,9.8,2.3,0.6,6.5,6.4,4.9,0.4
MTLJNPZRWHXBWQQRACCR,9.7,2.8,7.5,7.3,8.9,7.6,1.1,9.7,4.9,2.4,8.5,7.2,5.1,0.2,1.5
BBENAZCHLVJJDWEIIJCR,8.3,7.0,5.2,5.3,6.7,9.4,1.8,8.2,1.3,9.8,3.0,1.1,4.5,9.1,6.8
DBYQVTHPWHCCPCXWVIHN,3.1,5.7,5.7,1.0,7.7,7.0,7.8,1.7,0.1,5.3,7.9,1.1,5.5,5.9,7.8
DZUQLNXHCRXNKHUJRHHK,7.9,3.7,6.6,7.7,8.3,0.7,3.2,3.9,5.3,7.2,3.3,6.8,0.6,3.6,4.1
IZQMGWONRMZAZFKIZUTD,1.8,0.2,1.3,8.3,9.5,8.6,7.8,3.1,5.9,2.9,2.9,0.0,7.8,3.0,5.8
CANMIJTGQZYHOVQBTPSW,4.5,4.2,7.4,2.7,8.7,5.8,5.2,3.5,0.4,4.1,2.6,2.4,7.1,9.3,1.3
LOJJMHAGDUMGHGQENEZY,9.0,1.3,8.8,7.4,4.8,8.5,1.2,6.4,8.0,7.0,1.1,8.1,4.6,4.9,8.7
HBFVURGCRFMEKYMOWNGD,2.7,10.0,2.0,8.3,1.1,1.6,1.3,3.0,3.2,6.7,8.6,4.4,0.0,2.6,4.7
DFOYFFWKDJDGQALVTXGK,8.6,4.7,1.8,5.9,2.8,6.3,1.7,2.8,8.1,9.2,9.1,8.2,8.1,2.2,1.8
VZMTCVDYOQNJGQFPLUWT,0.5,3.3,10.0,9.5,6.3,2.1,2.4,8.6,5.2,8.7,1.3,5.8,1.8,6.2,1.6
QEHPLBUBCSIIVFJFXIJB,0.3,4.5,1.0,9.3,4.1,3.0,5.5,2.3,1.6,2.9,2.8,9.7,3.8,9.0,0.2
FXNSBDDOQHIGMRSRYPWD,1.8,5.7,1.0,5.0,0.2,6.2,0.8,1.4,6.9,5.7,4.5,3.0,7.9,2.2,8.5
MQCNDIHQICZGPHJDHIKK,2.9,6.6,3.6,4.4,5.1,8.7,2.2,6.7,5.4,0.8,2.3,2.1,0.4,3.8,0.7
PBLZPGCZJPFWVWFPWACB,0.2,4.1,1.5,3.3,5.4,3.7,0.7,1.7,2.6,2.7,9.9,4.1,4.9,0.0,2.6
RBSWJUKAHPYNMPLUGUCI,2.3,2.2,4.3,8.6,2.6,8.2,2.6,3.7,7.1,9.3,9.2,0.5,6.9,0.7,9.3
FVVXIHZZKRBYARIRMCWS,3.4,2.8,6.5,0.3,5.5,8.3,1.1,8.8,2.6,2.3,1.4,7.2,4.7,5.4,2.9
GEBSEGGAJUFEDFVSJARU,8.1,9.9,8.3,9.0,6.2,3.9,5.7,7.2,0.4,3.2,5.8,5.7,9.1,3.4,6.0
GRSLORNUPIMTSAUBCGKU,3.5,3.4,6.9,1.9,0.4,1.6,8.7,0.7,6.6,7.3,2.3,1.7,5.0,8.5,3.9
NCQSGQMMEKELUYOGEOHT,5.5,1.0,5.3,5.5,9.5,9.0,2.3,4.2,5.3,4.5,9.3,6.6,4.3,7.9,8.7
XVVRMCBZGAHVIQHEQXNR,5.7,1.3,4.5,1.8,5.9,4.2,6.1,9.8,4.8,8.3,5.6,5.0,2.5,8.4,3.5
KOEZTIRSMTLTMIBRUZGJ,9.5,7.8,1.5,4.6,5.0,1.3,6.1,6.1,4.6,7.8,9.6,5.8,2.9,1.7,6.3
ONYPZVSQHPXUTTMGLXJJ,8.2,3.7,5.6,6.7,1.2,1.8,4.5,2.2,0.5,4.6,3.2,7.1,1.5,0.8,7.8
YBBOKBDPFDIAVPXHMWGW,6.6,9.7,2.6,1.4,9.7,0.3,3.1,7.4,7.8,4.3,2.2,7.4,5.9,2.4,7.1
RQJUPAOPKRRRHPYZQRCI,8.5,8.9,9.3,4.2,6.1,8.8,8.2,1.8,2.6,5.6,5.2,7.5,6.3,8.6,7.8
VDEGDJEZJRKJMDUVFKWO,5.9,10.0,5.3,3.9,6.0,3.8,3.4,2.9,1.4,1.7,8.0,2.0,4.4,8.6,8.6
BFXPZSBUJZTUNACHBGZU,2.9,8.9,1.6,9.3,6.1,4.6,7.1,4.4,0.0,2.1,2.1,6.6,5.8,5.7,9.5
RVBVENNEXWVXXALHXCYJ,1.0,5.8,5.6,9.4,7.8,7.3,2.7,6.4,6.3,3.8,2.9,0.9,7.7,6.3,2.0
PCROWBBPUXGAURSBQXTY,9.5,1.4,0.0,8.4,3.7,8.4,6.0,7.3,7.0,0.9,1.1,0.1,9.6,0.3,4.5
WTHHMZUOKZSDNUWQQSAL,1.0,9.4,2.3,8.3,4.5,6.1,7.4,3.8,1.2,6.7,7.7,7.9,9.4,2.9,0.1
KSHTMCMEXLMNUMWFYQBD,7.2,1.7,9.9,6.5,3.2,0.1,8.8,6.8,0.7,3.5,8.5,2.8,4.9,4.2,0.9
QXXRRXXSTJMXUASYKRSN,6.5,3.0,4.2,3.4,1.5,6.5,9.7,1.0,2.7,6.3,3.6,4.6,8.8,9.1,4.6
WDIOVNAZJJVJBWCDZZCF,3.6,7.5,8.4,9.4,2.6,2.7,9.8,4.6,9.8,6.1,1.9,1.1,1.5,6.7,10.0
DWNAEBXQILWUWMETHIFN,9.7,7.4,9.6,9.9,4.9,4.7,6.9,6.1,8.5,2.7,6.8,6.1,7.6,6.1,7.7
OEFUTFDMBSJUXYWWCPAC,2.1,7.1,9.0,9.4,8.4,8.9,1.5,3.9,7.6,9.8,8.4,7.9,2.1,6.5,5.0
DFOSZASONLZPXWGTEAKT,4.6,4.0,1.7,7.5,0.3,6.3,8.2,3.8,7.2,1.6,6.3,8.9,4.4,9.0,1.5
IYGVDGETEZTJDXRITIHQ,2.3,9.2,4.5,3.9,1.7,6.2,6.8,8.3,7.0,4.7,5.9,4.5,3.1,4.3,10.0
VEEGXQVLGNVWBVREGMJS,8.3,3.4,1.5,4.5,6.9,3.4,4.6,1.8,4.8,6.0,1.6,3.1,6.3,0.9,9.5
PSMSYVQQJGWXJMFJAIQP,7.3,4.2,3.2,1.7,1.2,8.3,1.7,8.1,5.2,1.1,6.2,1.2,7.3,8.3,1.9
OYSIGSGXPTTTLSXNXRWZ,8.2,3.4,1.3,2.3,3.5,9.6,3.5,0.1,4.5,9.9,5.3,9.6,8.2,0.3,8.3
LDBPPWKBIEBIREFTBTFC,6.2,1.7,2.9,8.1,2.5,9.9,0.1,3.4,1.1,7.2,7.7,4.5,8.6,6.0,3.8
PEGMFKLEGYJQWAPYMXDC,4.0,4.5,3.1,5.5,7.5,7.1,6.0,4.1,8.5,9.1,7.8,9.8,9.2,2.6,4.9
IFXTTRVUTPDBNXEQSIAO,10.0,1.2,6.1,8.5,9.9,8.4,9.4,10.0,0.2,1.8,5.1,4.3,3.3,9.7,9.7
BXLQNRBJNPJQJSKMNCOF,9.6,1.2,6.0,6.1,8.4,5.8,5.7,8.8,4.9,7.3,1.5,1.6,0.7,5.0,5.9
EWSYSQFBQIMECIYOCFZC,3.9,9.1,5.5,7.8,6.2,5.2,7.8,6.7,1.6,1.1,9.2,9.4,2.0,8.1,0.3
YSUVQDSTHQYKJBQJHEXY,9.2,3.1,7.5,4.8,4.9,4.9,0.8,5.2,5.4,1.2,1.7,3.9,2.6,2.7,1.3
FNXCUWJNQCCOTYJNGEXG,4.9,4.5,7.9,6.0,0.1,1.4,0.8,3.5,1.4,0.9,5.0,3.6,2.9,0.9,2.4
QHVOUPDSDWSBIMZMSNCD,9.5,9.5,2.4,6.9,0.4,8.5,4.2,6.2,1.9,2.5,8.8,8.8,6.7,2.0,8.5
RSOUDYNKWURKDHAJFJIA,7.0,7.4,9.1,5.5,0.4,4.5,8.1,8.5,7.0,1.8,0.5,6.8,0.7,1.1,5.9
BITCARMQJHXVZHNHYFNV,7.5,0.8,9.2,5.3,1.4,2.4,3.8,5.4,7.6,0.2,6.3,7.6,4.1,5.2,6.6
TYQXFMELBFDHOEVENZID,6.4,8.8,2.8,7.0,6.6,0.3,4.5,1.1,8.0,9.4,5.1,7.7,5.3,3.3,6.1
STSGRFTODBNGEQERSFEK,6.8,8.8,9.4,6.9,0.5,7.0,3.1,3.7,3.7,8.0,4.4,3.1,5.7,9.9,6.4
XCQGXWAHBRVOYTZNTSHO,5.7,8.9,3.5,9.1,4.5,5.3,4.9,9.2,4.8,8.0,9.1,3.3,1.6,2.1,8.5
OLKNZCNYPJVVDJGJMZAO,4.4,2.7,6.0,6.5,4.2,3.8,4.6,5.6,0.5,2.2,2.3,1.5,1.0,3.3,5.7
JJCDMGLFDWYGEETBZCXB,3.9,3.2,8.0,9.2,0.2,0.5,1.3,2.4,5.8,1.2,9.9,2.1,1.5,8.6,4.1
GGRERGFBLIOSJBAWDSGT,3.1,9.7,1.3,7.9,0.5,5.4,0.4,6.7,7.8,4.3,1.3,9.0,5.6,6.6,8.4
BAXGWNYVNLBIXLITKKEV,7.4,2.6,2.1,9.8,6.3,5.7,6.7,1.4,8.0,9.0,9.3,9.6,2.9,2.1,3.6
JTSUITSAJZPNJODGZZON,2.1,6.7,9.2,1.2,0.0,6.8,2.0,8.0,2.9,1.3,6.1,7.9,3.1,0.8,4.4
KXZRXSQGUJHTQUPCWIZD,7.7,2.4,2.2,2.3,6.3,5.0,7.8,3.4,8.5,0.6,4.8,5.0,6.9,9.7,8.5
NANVXXWPRBIZPOYMCSCN,2.7,6.6,4.5,0.9,0.1,4.4,9.2,8.1,9.0,2.9,2.0,3.1,9.6,7.8,6.1
MCMLLVYRANJCHCHCHOTK,7.4,10.0,6.2,4.7,2.0,6.1,5.5,3.0,0.9,0.3,0.3,9.3,1.8,5.0,3.5
TSLZBHFKXIFFPXVWDQWH,5.9,8.8,1.4,9.3,4.2,5.3,9.6,1.1,3.7,0.4,9.6,1.4,4.0,7.6,7.9
EZYVFTZBCLXXZKGOQSGB,3.7,1.5,2.0,4.9,7.2,0.5,9.7,8.2,8.9,6.1,7.3,3.6,3.0,6.5,7.5
GWSDIMZYSUTKHTFYRPQG,2.6,5.2,5.8,0.5,6.6,5.8,7.9,9.8,8.0,2.6,7.9,6.6,5.9,3.3,9.5
SDLXRBMKNQMTALXHSVDF,1.8,5.2,1.2,0.1,8.7,0.2,2.9,10.0,6.7,3.2,6.5,7.9,7.1,5.5,4.9
DOTYFWTIZLTODNXIPBFT,4.3,2.0,0.9,3.8,4.0,8.2,0.3,9.8,10.0,0.1,7.4,6.3,5.9,6.5,0.2
GIREHVGUQSAWIZOQLYXE,9.6,5.3,6.1,4.5,6.4,6.0,4.3,9.2,8.4,4.1,6.9,1.0,0.9,3.0,7.4
IIGVTFGFNYITWVOCYPXR,7.2,5.2,1.1,7.7,7.1,9.5,0.3,4.6,2.7,1.1,8.3,7.0,0.5,6.4,2.3
IWZOLKXXIHPCOPGSCBAU,3.7,2.6,8.5,8.2,9.3,0.8,0.0,3.8,0.6,6.5,0.4,2.3,7.7,1.4,2.4
FQOMIGPJCBGZAWSKSVBJ,4.6,6.1,5.7,8.6,8.4,7.9,2.9,2.5,5.1,7.8,8.9,5.8,1.1,9.5,2.5
IBHUMVESTUZLQCIJFWPV,2.4,4.1,3.3,9.9,3.6,8.4,1.2,4.3,8.6,3.5,9.8,5.1,4.7,8.6,9.3
FXRRBBLHMTJTHDNNAGYO,4.2,5.6,2.7,6.7,2.4,3.1,0.2,2.5,0.6,7.9,8.7,5.8,2.0,6.2,6.1
CRAHWPZUGACXWYMGZEPI,4.9,2.3,0.1,8.4,6.9,7.3,3.2,8.6,3.2,7.9,3.5,4.7,9.3,9.5,4.1
SXRCTZCKUDYVYPWNOVCV,7.1,5.9,3.1,5.5,4.6,3.3,3.9,1.1,0.2,8.0,9.0,6.2,6.0,7.0,8.6
DMVHYXDFJPLYOLLQSLNY,6.8,0.9,1.5,1.9,9.1,2.3,1.5,9.1,0.8,7.6,4.1,7.8,2.5,0.6,4.4
XLWOLZFJKJBNNFKCONFH,4.4,6.6,5.6,2.4,9.8,0.2,2.5,4.1,8.4,3.3,1.9,8.1,0.3,0.0,1.5
PTMSEOEORGJPGGHRHZKJ,7.5,7.9,1.1,5.0,1.7,7.6,7.0,4.8,0.6,2.6,9.4,2.7,5.8,4.0,7.8
KTLCBOAUXFKVBMRDXVSA,9.3,1.6,2.6,9.3,8.6,2.7,8.4,1.8,4.3,1.6,6.6,1.8,9.0,8.2,0.4
PGXYHEQTWAJGGLVMLXNL,7.6,6.6,9.8,7.2,7.1,1.3,5.5,4.3,7.5,0.7,9.4,3.7,1.3,3.8,3.9
VRNBUDAQFYWVVFWMZCMW,3.7,3.3,7.8,0.1,5.0,9.6,6.3,2.4,2.2,0.7,2.2,0.5,1.2,8.7,4.8
RMDBXAGWXTLFCABZFGVU,9.6,5.3,1.4,2.7,5.7,9.1,6.9,3.4,5.5,6.3,7.7,5.0,8.7,9.4,4.8
ZPBJFXAJTDPJDOHCJQQS,9.8,4.2,3.9,7.1,3.9,0.9,7.0,4.4,1.6,5.2,2.6,2.2,5.0,1.9,8.5
VHBHWOFOIQXMGTMJCJUA,5.2,3.7,4.0,1.9,6.8,3.7,8.8,4.5,8.6,5.3,1.0,7.7,0.6,0.2,0.3
LRMENFIOQOFKIXIHSFEZ,2.3,7.1,6.8,1.5,0.7,9.7,7.4,7.5,2.1,7.0,2.8,7.6,6.1,1.3,8.4
OVNNIAXLNKHHKXHJRVRB,6.6,2.9,4.3,2.5,9.8,3.0,6.8,1.9,0.9,8.5,2.6,0.3,3.1,8.5,3.0
MUXCYNZJWERJGZXTOUAG,4.6,2.0,8.8,2.4,5.4,1.1,4.1,4.1,1.6,9.4,8.7,5.4,1.3,3.2,7.5
CHWOZXYHDUCREXUHKKDL,5.5,7.3,0.6,4.5,0.5,1.9,0.6,2.9,2.2,5.0,10.0,0.3,5.9,8.2,1.3
YXYYFETKITXLGHHYMWFP,5.4,8.7,9.9,4.8,3.8,4.4,1.0,7.8,7.4,4.6,4.6,1.5,2.3,6.5,4.8
PPIIARBYPCSDXGYWOAYU,1.4,9.3,2.6,3.2,9.5,7.1,4.9,9.6,4.6,6.9,4.4,5.9,1.0,6.0,0.4
HKCVSRYTXAMWJHOUAXLW,7.0,9.7,8.0,4.0,2.7,1.3,5.8,9.7,1.0,2.5,4.0,8.3,5.7,6.6,5.0
BQQNBQBGCRWWHSULMFYI,6.7,7.4,2.8,3.5,6.7,6.2,4.6,4.1,4.6,0.1,9.3,4.5,1.9,4.9,2.8
AOGODMXOGCPLWISNHTDI,9.0,2.1,5.2,5.3,1.6,3.3,4.9,0.9,7.9,7.4,3.6,1.4,7.6,5.7,6.2
EWFZFNWDOYPHPLRHDWPH,5.2,5.9,2.8,5.9,2.3,7.5,4.0,7.3,2.6,7.8,3.0,6.2,2.6,2.9,2.3
UHVUXMXTPIYBPTGGZQJQ,6.6,7.1,3.4,2.2,3.0,2.5,7.1,3.3,4.7,8.3,7.9,2.5,5.6,4.3,4.8
UUYFNSLXIRDNHJFZSKNX,1.3,0.9,2.9,4.9,9.3,2.6,7.7,5.2,9.7,1.8,1.3,3.6,9.8,2.5,3.0
GODZQVUQBLLQQCWFLVGS,3.9,3.1,4.4,1.4,4.6,2.7,0.8,2.5,8.7,3.5,3.3,5.9,5.0,5.1,5.9
AQKPRHLCYZFUPFAOZSLQ,6.1,8.7,2.8,7.3,2.3,2.4,4.1,3.5,6.8,3.9,6.4,7.6,5.3,2.7,9.6
GKMUFUGBTLQNXKIVRSFJ,1.5,0.5,3.6,3.8,9.1,5.4,5.2,3.8,0.1,5.9,9.9,4.4,4.4,3.5,9.1
